timestamp,liquidity_usd,price_usd
1781532000,0.9905,0.0005088701
1781535600,0.3845,0.0005174659
1781539200,0.6536,0.0005086623
1781542800,0.5643,0.0005253028
1781546400,0.4094,0.0005335913
1781550000,1.9080,0.0004901494
1781553600,0.7583,0.0005034854
1781557200,2.9451,0.0005338402
1781560800,1.3270,0.0005275720
1781564400,1.1068,0.0005094850
1781568000,0.5799,0.0004847501
1781571600,0.0100,0.0004843250
1781575200,0.7724,0.0004843693
1781578800,0.0579,0.0004766036
1781582400,0.0564,0.0004747706
1781586000,0.2701,0.0004914986
1781589600,0.3007,0.0005010408
1781593200,0.3842,0.0005168885
1781596800,0.2242,0.0005271418
1781600400,0.0100,0.0005266669
1781604000,0.0500,0.0005250391
1781607600,0.9892,0.0005299268
1781611200,0.6672,0.0005099960
1781614800,0.0841,0.0005070256
1781618400,0.1719,0.0004981259
1781622000,0.5618,0.0005028914
1781625600,2.4507,0.0004497745
1781629200,3.2140,0.0004517463
1781632800,1.9313,0.0003983423
1781636400,1.4948,0.0004098638
1781640000,0.1153,0.0004125412
1781643600,1.7660,0.0003972622
1781647200,0.5650,0.0004086758
1781650800,1.5839,0.0004041385
1781654400,0.4429,0.0003879638
1781658000,0.3476,0.0003825916
1781661600,1.0677,0.0003593263
1781665200,0.5531,0.0003510187
1781668800,0.2948,0.0003678960
1781672400,0.2597,0.0003762767
1781676000,1.2225,0.0004123036
1781679600,0.6276,0.0004007367
1781683200,0.2604,0.0004080464
1781686800,0.2693,0.0004215023
1781690400,0.2169,0.0004102772
1781694000,0.3633,0.0003926085
1781697600,0.7955,0.0004195163
1781701200,0.5431,0.0004210973
1781704800,0.8162,0.0003946621
1781708400,0.5099,0.0003866358
1781712000,0.7693,0.0003755524
1781715600,0.9644,0.0003817742
1781719200,0.5378,0.0003950819
1781722800,1.2222,0.0003608870
1781726400,2.5700,0.0003395025
1781730000,0.8950,0.0003425107
1781733600,0.6835,0.0003508208
1781737200,0.1209,0.0003405686
1781740800,0.2760,0.0003277462
1781744400,0.1806,0.0003363497
1781748000,0.2700,0.0003373290
1781751600,0.1076,0.0003339913
1781755200,0.1564,0.0003314531
1781758800,0.0284,0.0003360466
1781762400,0.0361,0.0003339948
1781766000,0.1139,0.0003373170
1781769600,0.3447,0.0003598368
1781773200,0.2718,0.0003528873
1781776800,0.1194,0.0003590948
1781780400,0.2802,0.0003620451
1781784000,0.0774,0.0003598982
1781787600,0.5934,0.0003393037
1781791200,0.2976,0.0003327597
1781794800,1.0938,0.0003178118
1781798400,0.4192,0.0003290796
1781802000,0.9843,0.0002964539
1781805600,0.5627,0.0003171325
1781809200,0.0100,0.0003170095
1781812800,0.1978,0.0003173701
1781816400,4.7911,0.0003254978
1781820000,0.7223,0.0003025747
1781823600,1.0160,0.0003391383
1781827200,0.3288,0.0003334118
1781830800,0.0980,0.0003301216
1781834400,0.2441,0.0003222558
1781838000,0.0897,0.0003208091
1781845200,0.0666,0.0003210210
1781848800,0.1350,0.0003074547
1781852400,0.0261,0.0003068563
1781856000,0.1243,0.0003068228
1781859600,0.0625,0.0003139788
1781863200,0.1080,0.0003118089
1781866800,0.1228,0.0003147754
1781870400,0.5374,0.0003002233
1781874000,0.5183,0.0002891823
1781877600,0.6850,0.0002922558
1781881200,0.1691,0.0002825481
1781884800,0.3190,0.0002987464
1781888400,0.3144,0.0003050441
1781892000,0.3002,0.0003058866
1781895600,0.0510,0.0003046367
1781899200,2.1833,0.0002735540
1781902800,1.0347,0.0002863144
1781906400,75.1244,0.0006718518
1781910000,129.5661,0.0008257897
1781913600,185.9796,0.0009824722
1781917200,188.9006,0.0011813064
1781920800,984.5216,0.0025210415
1781924400,972.4208,0.0027268285
1781928000,454.6178,0.0020784768
1781931600,161.8455,0.0023494288
1781935200,90.7615,0.0023408225
1781938800,68.8617,0.0023471266
